30|80
46|62
18|1
75|40
40|37
21|68
49|49
29|13
55|50
27|59
28|75
47|17
73|66
70|41
64|26
39|52
79|33
61|4
64|26
46|62
7|60
65|74
30|80
38|11
57|67
28|75
4|19
45|73
35|32
13|78
45|73
48|54
43|65
66|23
29|13
54|29
42|31
25|53
66|23
53|45
25|53
61|4
57|67
2|12
17|21
55|50
22|55
5|42
77|25
32|14
41|28
44|64
31|48
24|18
3|5
78|63
26|36
7|60
37|30
15|8
29|13
52|44
36|27
42|31
7|60
24|18
61|4
62|72
6|24
33|56
51|39
27|59
52|44
40|37
52|44
40|37
50|22
5|42
14|61
49|49
10|38
5|42
6|24
40|37
12|71
77|25
77|25
17|21
81|9
57|67
43|65
27|59
13|78
26|36
31|48
41|28
10|38
41|28
8|6
63|10
80|15
32|14
76|70
19|43
55|50
20|76
27|59
49|49
11|69
48|54
13|78
44|64
67|57
9|2
57|67
35|32
66|23
6|24
62|72
29|13
17|21
21|68
22|55
6|24
48|54
11|69
70|41
80|15
16|51
44|64
47|17
73|66
58|3
26|36
32|14
34|58
77|25
20|76
6|24
21|68
72|46
33|56
78|63
66|23
77|25
16|51
19|43
61|4
55|50
29|13
38|11
27|59
72|46
22|55
45|73
63|10
52|44
79|33
74|34
13|78
68|35
33|56
79|33
55|50
34|58
81|9
21|68
37|30
7|60
36|27
79|33
63|10
12|71
34|58
43|65
41|28
21|68
76|70
9|2
81|9
71|20
28|75
15|8
68|35
8|6
63|10
38|11
80|15
21|68
46|62
57|67
68|35
3|5
53|45
33|56
63|10
42|31
68|35
11|69
18|1
31|48
56|47
58|3
49|49
15|8
68|35
11|69
3|5
80|15
54|29
79|33
41|28
49|49
58|3
46|62
10|38
52|44
79|33
12|71
60|77
47|17
21|68
65|74
56|47
13|78
65|74
76|70
26|36
46|62
12|71
78|63
5|42
20|76
62|72
58|3
58|3
63|10
59|7
9|2
32|14
2|12
20|76
8|6
26|36
4|19
42|31
63|10
19|43
3|5
71|20
23|16
66|23
70|41
80|15
15|8
57|67
49|49
62|72
16|51
71|20
22|55
24|18
70|41
62|72
28|75
35|32
79|33
49|49
19|43
71|20
46|62
26|36
42|31
69|79
70|41
29|13
12|71
14|61
37|30
3|5
24|18
13|78
76|70
65|74
12|71
68|35
14|61
6|24
40|37
19|43
51|39
18|1
51|39
62|72
14|61
38|11
2|12
74|34
18|1
3|5
26|36
12|71
5|42
10|38
6|24
56|47
27|59
15|8
8|6
60|77
16|51
29|13
73|66
52|44
31|48
19|43
13|78
19|43
69|79
59|7
48|54
40|37
58|3
27|59
61|4
10|38
24|18
30|80
49|49
58|3
30|80
3|5
66|23
49|49
17|21
63|10
41|28
34|58
77|25
33|56
60|77
10|38
17|21
20|76
46|62
17|21
19|43
4|19
39|52
2|12
53|45
65|74
39|52
6|24
46|62
66|23
67|57
43|65
66|23
43|65
39|52
73|66
50|22
41|28
19|43
10|38
54|29
68|35
27|59
12|71
60|77
32|14
55|50
41|28
70|41
38|11
17|21
52|44
51|39
29|13
12|71
56|47
16|51
52|44
79|33
9|2
18|1
52|44
7|60
28|75
18|1
40|37
39|52
16|51
16|51
40|37
33|56
55|50
36|27
67|57
31|48
26|36
22|55
13|78
32|14
62|72
19|43
3|5
4|19
30|80
51|39
34|58
53|45
25|53
23|16
68|35
61|4
33|56
7|60
67|57
51|39
76|70
73|66
38|11
11|69
74|34
5|42
16|51
65|74
57|67
61|4
24|18
80|15
26|36
52|44
20|76
59|7
59|7
27|59
22|55
50|22
37|30
20|76
63|10
8|6
74|34
62|72
67|57
11|69
10|38
67|57
21|68
50|22
15|8
15|8
36|27
81|9
2|12
56|47
31|48
29|13
23|16
27|59
60|77
40|37
68|35
9|2
41|28
71|20
32|14
15|8
21|68
48|54
76|70
62|72
41|28
37|30
25|53
9|2
58|3
62|72
48|54
51|39
81|9
80|15
23|16
22|55
72|46
22|55
63|10
62|72
67|57
24|18
47|17
44|64
73|66
11|69
47|17
48|54
10|38
75|40
63|10
64|26
59|7
26|36
37|30
52|44
28|75
71|20
77|25
33|56
67|57
72|46
76|70
66|23
56|47
61|4
46|62
75|40
76|70
10|38
57|67
48|54
6|24
46|62
64|26
72|46
61|4
80|15
60|77
70|41
3|5
33|56
16|51
40|37
78|63
10|38
61|4
32|14
9|2
5|42
73|66
75|40
39|52
28|75
49|49
14|61
77|25
14|61
17|21
51|39
49|49
56|47
72|46
25|53
17|21
51|39
60|77
16|51
12|71
7|60
20|76
23|16
50|22
39|52
39|52
35|32
29|13
24|18
42|31
8|6
62|72
61|4
11|69
33|56
12|71
65|74
64|26
9|2
69|79
14|61
53|45
21|68
25|53
48|54
10|38
27|59
7|60
10|38
67|57
44|64
19|43
14|61
39|52
22|55
16|51
39|52
35|32
9|2
5|42
42|31
3|5
32|14
75|40
43|65
14|61
30|80
52|44
51|39
46|62
49|49
65|74
3|5
15|8
19|43
33|56
45|73
21|68
38|11
22|55
43|65
68|35
32|14
78|63
15|8
55|50
11|69
24|18
13|78
47|17
57|67
35|32
8|6
12|71
72|46
72|46
20|76
10|38
73|66
74|34
13|78
38|11
17|21
61|4
77|25
17|21
35|32
55|50
49|49
45|73
40|37
35|32
22|55
19|43
42|31
29|13
74|34
81|9
52|44
25|53
40|37
25|53
14|61
51|39
66|23
76|70
67|57
29|13
10|38
79|33
38|11
80|15
67|57
13|78
41|28
26|36
16|51
43|65
69|79
33|56
68|35
69|79
56|47
70|41
36|27
65|74
56|47
41|28
19|43
63|10
38|11
50|22
43|65
41|28
77|25
11|69
6|24
16|51
63|10
41|28
7|60
38|11
50|22
33|56
52|44
44|64
17|21
13|78
37|30
32|14
22|55
34|58
73|66
43|65
20|76
63|10
67|57
14|61
23|16
72|46
29|13
73|66
71|20
81|9
15|8
45|73
78|63
65|74
30|80
50|22
79|33
56|47
41|28
45|73
47|17
44|64
12|71
19|43
22|55
11|69
43|65
43|65
78|63
24|18
55|50
2|12
35|32
12|71
30|80
57|67
63|10
45|73
49|49
49|49
47|17
68|35
71|20
32|14
37|30
12|71
52|44
50|22
58|3
9|2
81|9
61|4
61|4
63|10
29|13
50|22
76|70
61|4
55|50
23|16
14|61
18|1
8|6
67|57
62|72
59|7
54|29
64|26
37|30
64|26
46|62
9|2
66|23
30|80
64|26
58|3
44|64
41|28
45|73
58|3
77|25
63|10
40|37
67|57
24|18
21|68
53|45
10|38
41|28
36|27
27|59
38|11
34|58
6|24
57|67
17|21
54|29
73|66
76|70
49|49
28|75
19|43
69|79
17|21
52|44
57|67
63|10
79|33
81|9
46|62
36|27
35|32
12|71
30|80
67|57
48|54
7|60
48|54
42|31
68|35
42|31
22|55
32|14
25|53
52|44
42|31
29|13
15|8
6|24
39|52
39|52
54|29
54|29
35|32
61|4
33|56
75|40
25|53
38|11
60|77
14|61
31|48
24|18
76|70
72|46
10|38
68|35
5|42
77|25
4|19
23|16
34|58
28|75
78|63
10|38
37|30
14|61
28|75
33|56
71|20
41|28
67|57
22|55
51|39
37|30
19|43
58|3
10|38
56|47
81|9
56|47
76|70
48|54
11|69
80|15
43|65
35|32
55|50
36|27
50|22
17|21
33|56
81|9
10|38
38|11
40|37
31|48
35|32
30|80
74|34
2|12
25|53
27|59
5|42
11|69
39|52
27|59
39|52
30|80
15|8
66|23
10|38
14|61
44|64
52|44
44|64
75|40
38|11
41|28
22|55
21|68
76|70
68|35
72|46
42|31
31|48
64|26
45|73
22|55
6|24
23|16
64|26
69|79
53|45
27|59
66|23
33|56
10|38
43|65
49|49
46|62
73|66
50|22
80|15
53|45
75|40
59|7
21|68
27|59
81|9
34|58
73|66
75|40
79|33
12|71
52|44
62|72
37|30
61|4
4|19
65|74
9|2
18|1
3|5
21|68
33|56
28|75
13|78
39|52
13|78
80|15
37|30
21|68
19|43
56|47
4|19
4|19
39|52
19|43
13|78
29|13
12|71
6|24
80|15
28|75
46|62
25|53
64|26
34|58
63|10
68|35
11|69
9|2
10|38
6|24
65|74
35|32
79|33
39|52
25|53
4|19
44|64
26|36
32|14
23|16
11|69
46|62
49|49
52|44
22|55
32|14
62|72
41|28
4|19
68|35
4|19
69|79
13|78
50|22
17|21
77|25
48|54
71|20
53|45
15|8
54|29
72|46
61|4
25|53
13|78
2|12
56|47
76|70
22|55
8|6
43|65
56|47
44|64
6|24
62|72
63|10
81|9
79|33
36|27
37|30
61|4
21|68
31|48
61|4
74|34
23|16
37|30
81|9
34|58
38|11
57|67
34|58
39|52
77|25
17|21
67|57
33|56
46|62
6|24
45|73
8|6
12|71
38|11
39|52
4|19
2|12
28|75
34|58
27|59
70|41
44|64
6|24
26|36
24|18
33|56
51|39
77|25
10|38
59|7
72|46
17|21
3|5
66|23
37|30
41|28
32|14
37|30
64|26
79|33
63|10
41|28
19|43
37|30
44|64
10|38
69|79
8|6
74|34
7|60
68|35
50|22
21|68
27|59
38|11
31|48
39|52
53|45
81|9
53|45
51|39
44|64
58|3
31|48
11|69
11|69
30|80
53|45
16|51
37|30
59|7
10|38
55|50
42|31
58|3
5|42
43|65
40|37
54|29
34|58
62|72
73|66
35|32
66|23
35|32
70|41
25|53
22|55
23|16
20|76
49|49
31|48
77|25
76|70
63|10
29|13
61|4
49|49
75|40
32|14
66|23
37|30
77|25
80|15
59|7
44|64
70|41
36|27
21|68
78|63
65|74
17|21
58|3
5|42
16|51
53|45
7|60
9|2
49|49
49|49
29|13
41|28
57|67
71|20
14|61
24|18
70|41
35|32
33|56
33|56
74|34
58|3
57|67
49|49
4|19
66|23
47|17
64|26
34|58
50|22
52|44
72|46
16|51
25|53
69|79
40|37
77|25
13|78
20|76
38|11
23|16
48|54
67|57
4|19
13|78
58|3
75|40
46|62
71|20
45|73
31|48
43|65
59|7
65|74
71|20
70|41
9|2
53|45
22|55
72|46
75|40
6|24
67|57
23|16
76|70
77|25
19|43
22|55
41|28
40|37
51|39
13|78
44|64
2|12
32|14
22|55
58|3
25|53
79|33
34|58
67|57
28|75
31|48
75|40
55|50
4|19
59|7
15|8
12|71
56|47
13|78
11|69
44|64
28|75
8|6
53|45
45|73
33|56
23|16
38|11
21|68
26|36
57|67
26|36
36|27
48|54
23|16
71|20
70|41
11|69
41|28
5|42
22|55
3|5
48|54
58|3
32|14
14|61
5|42
26|36
11|69
38|11
5|42
46|62
30|80
40|37
6|24
30|80
47|17
7|60
79|33
60|77
46|62
73|66
60|77
11|69
29|13
24|18
17|21
81|9
63|10
16|51
80|15
26|36
4|19
9|2
13|78
60|77
32|14
4|19
47|17
52|44
13|78
71|20
41|28
74|34
65|74
78|63
2|12
10|38
16|51
10|38
21|68
75|40
24|18
30|80
30|80
23|16
53|45
36|27
37|30
44|64
20|76
62|72
44|64
46|62
23|16
81|9
32|14
64|26
43|65
60|77
79|33
59|7
33|56
32|14
15|8
71|20
43|65
5|42
29|13
60|77
18|1
20|76
26|36
33|56
44|64
76|70
43|65
8|6
13|78
70|41
12|71
25|53
71|20
27|59
13|78
52|44
59|7
67|57
44|64
64|26
73|66
67|57
9|2
17|21
70|41
27|59
22|55
80|15
64|26
20|76
60|77
60|77
69|79
19|43
13|78
71|20
77|25
69|79
26|36
10|38
73|66
51|39
49|49
39|52
79|33
13|78
65|74
34|58
52|44
32|14
74|34
77|25
62|72
49|49
65|74
56|47
79|33
60|77
58|3
8|6
34|58
45|73
71|20
38|11
70|41
71|20
44|64
2|12
12|71
37|30
27|59
65|74
19|43
35|32
65|74
17|21
29|13
3|5
46|62
60|77
47|17
16|51
66|23
58|3
48|54
73|66
57|67
24|18
4|19
36|27
81|9
41|28
47|17
31|48
75|40
31|48
52|44
37|30
67|57
37|30
28|75
77|25
49|49
76|70
51|39
28|75
72|46
35|32
49|49
37|30
63|10
59|7
15|8
67|57
55|50
77|25
20|76
36|27
15|8
59|7
58|3
76|70
13|78
23|16
34|58
72|46
20|76
33|56
58|3
65|74
36|27
65|74
64|26
69|79
40|37
12|71
26|36
26|36
31|48
61|4
18|1
53|45
67|57
40|37
18|1
47|17
19|43
62|72
34|58
54|29
68|35
10|38
63|10
3|5
11|69
70|41
31|48
53|45
32|14
66|23
29|13
32|14
26|36
18|1
56|47
72|46
29|13
26|36
12|71
43|65
60|77
8|6
2|12
60|77
15|8
17|21
7|60
2|12
56|47
44|64
67|57
8|6
18|1
51|39
49|49
69|79
52|44
68|35
11|69
47|17
68|35
56|47
73|66
25|53
3|5
74|34
24|18
13|78
41|28
40|37
52|44
36|27
48|54
39|52
8|6
54|29
3|5
27|59
63|10
80|15
78|63
31|48
69|79
55|50
2|12
71|20
81|9
71|20
69|79
69|79
43|65
73|66
34|58
32|14
33|56
57|67
13|78
37|30
29|13
7|60
72|46
70|41
47|17
28|75
30|80
79|33
26|36
67|57
12|71
4|19
35|32
50|22
69|79
39|52
36|27
8|6
71|20
23|16
73|66
76|70
18|1
37|30
37|30
43|65
49|49
7|60
79|33
49|49
5|42
66|23
42|31
26|36
41|28
45|73
19|43
47|17
40|37
34|58
25|53
15|8
63|10
40|37
51|39
2|12
12|71
73|66
49|49
43|65
53|45
48|54
67|57
21|68
3|5
47|17
9|2
43|65
23|16
43|65
2|12
23|16
11|69
62|72
42|31
26|36
50|22
62|72
8|6
48|54
22|55
22|55
56|47
69|79
21|68
9|2
23|16
67|57
8|6
49|49
20|76
20|76
27|59
64|26
25|53
34|58
69|79
7|60
48|54
60|77
55|50
29|13
17|21
43|65
10|38
39|52
59|7
5|42
22|55
10|38
55|50
69|79
64|26
45|73
62|72
5|42
51|39
51|39
55|50
73|66
5|42
9|2
38|11
19|43
36|27
2|12
44|64
72|46
26|36
45|73
25|53
36|27
22|55
45|73
42|31
3|5
56|47
71|20
30|80
30|80
38|11
51|39
29|13
24|18
64|26
49|49
15|8
48|54
21|68
52|44
13|78
9|2
45|73
55|50
79|33
35|32
19|43
5|42
30|80
12|71
58|3
73|66
19|43
11|69
48|54
29|13
29|13
22|55
17|21
34|58
19|43
22|55
10|38
34|58
4|19
50|22
73|66
19|43
51|39
23|16
29|13
77|25
72|46
42|31
46|62
16|51
78|63
59|7
19|43
40|37
50|22
73|66
39|52
54|29
46|62
55|50
62|72
73|66
62|72
76|70
30|80
31|48
33|56
24|18
18|1
66|23
19|43
77|25
49|49
51|39
45|73
11|69
37|30
36|27
20|76
38|11
63|10
72|46
41|28
6|24
56|47
64|26
34|58
16|51
54|29
62|72
41|28
42|31
36|27
37|30
68|35
44|64
25|53
7|60
69|79
4|19
70|41
71|20
76|70
76|70
74|34
61|4
45|73
16|51
75|40
52|44
2|12
49|49
26|36
67|57
32|14
38|11
22|55
24|18
44|64
40|37
40|37
52|44
17|21
28|75
29|13
55|50
3|5
7|60
47|17
66|23
81|9
5|42
54|29
45|73
59|7
27|59
55|50
70|41
49|49
25|53
13|78
49|49
7|60
64|26
14|61
23|16
22|55
66|23
27|59
58|3
14|61
54|29
58|3
46|62
27|59
54|29
30|80
71|20
74|34
17|21
70|41
24|18
36|27
69|79
11|69
30|80
60|77
70|41
73|66
32|14
5|42
2|12
17|21
48|54
36|27
32|14
61|4
37|30
41|28
55|50
64|26
52|44
29|13
27|59
8|6
16|51
57|67
45|73
56|47
10|38
77|25
50|22
6|24
29|13
33|56
46|62
38|11
43|65
81|9
53|45
3|5
65|74
15|8
46|62
5|42
9|2
11|69
18|1
14|61
14|61
55|50
50|22
5|42
8|6
30|80
68|35
55|50
74|34
56|47
66|23
52|44
20|76
27|59
60|77
38|11
76|70
33|56
55|50
45|73
57|67
62|72
70|41
36|27
29|13
66|23
60|77
11|69
52|44
34|58
11|69
32|14
33|56
60|77
2|12
81|9
6|24
72|46
60|77
4|19
32|14
64|26
74|34
70|41
4|19
10|38
57|67
17|21
14|61
12|71
73|66
74|34
78|63
10|38
26|36
33|56
27|59
15|8
43|65
47|17
71|20
17|21
62|72
67|57
49|49
54|29
19|43
75|40
66|23
62|72
52|44
38|11
13|78
68|35
50|22
50|22
80|15
56|47
59|7
23|16
22|55
78|63
16|51
62|72
72|46
58|3
48|54
79|33
28|75
30|80
42|31
77|25
57|67
45|73
17|21
13|78
53|45
50|22
4|19
76|70
27|59
6|24
57|67
54|29
14|61
24|18
14|61
59|7
16|51
58|3
78|63
13|78
30|80
19|43
73|66
46|62
70|41
18|1
39|52
65|74
42|31
26|36
5|42
2|12
34|58
51|39
78|63
59|7
55|50
63|10
28|75
44|64
58|3
53|45
51|39
24|18
65|74
6|24
24|18
78|63
17|21
50|22
78|63
58|3
25|53
36|27
34|58
30|80
37|30
81|9
49|49
42|31
24|18
67|57
67|57
47|17
67|57
55|50
60|77
6|24
57|67
42|31
32|14
63|10
72|46
58|3
23|16
19|43
79|33
80|15
5|42
79|33
8|6
44|64
18|1
81|9
64|26
2|12
50|22
53|45
26|36
56|47
59|7
19|43
60|77
18|1
2|12
45|73
17|21
68|35
27|59
53|45
54|29
45|73
23|16
26|36
65|74
8|6
4|19
55|50
72|46
16|51
79|33
36|27
45|73
44|64
54|29
26|36
48|54
77|25
19|43
24|18
68|35
26|36
61|4
47|17
62|72
48|54
2|12
31|48
36|27
40|37
29|13
16|51
31|48
52|44
60|77
79|33
30|80
66|23
60|77
2|12
2|12
18|1
47|17
19|43
74|34
13|78
15|8
64|26
52|44
78|63
5|42
26|36
15|8
78|63
39|52
19|43
7|60
48|54
68|35
59|7
27|59
32|14
48|54
38|11
44|64
16|51
51|39
73|66
67|57
76|70
69|79
52|44
15|8
19|43
38|11
55|50
47|17
11|69
12|71
70|41
44|64
34|58
53|45
28|75
67|57
79|33
80|15
58|3
42|31
39|52
60|77
52|44
49|49
80|15
48|54
73|66
58|3
30|80
66|23
69|79
67|57
4|19
19|43
39|52
65|74
68|35
58|3
6|24
71|20
29|13
61|4
65|74
19|43
76|70
39|52
66|23
36|27
60|77
15|8
25|53
35|32
42|31
73|66
27|59
2|12
38|11
9|2
8|6
74|34
14|61
43|65
42|31
40|37
77|25
76|70
15|8
11|69
18|1
36|27
24|18
5|42
23|16
69|79
44|64
30|80
34|58
25|53
70|41
36|27
2|12
8|6
12|71
70|41
34|58
53|45
28|75
20|76
31|48
29|13
6|24
58|3
8|6
35|32
70|41
37|30
47|17
74|34
9|2
13|78
60|77
76|70
12|71
69|79
59|7
74|34
11|69
24|18
72|46
23|16
65|74
66|23
6|24
31|48
50|22
38|11
45|73
48|54
22|55
64|26
66|23
40|37
55|50
73|66
55|50
6|24
42|31
50|22
48|54
47|17
64|26
80|15
8|6
40|37
10|38
79|33
23|16
5|42
4|19
27|59
81|9
81|9
65|74
63|10
75|40
9|2
56|47
3|5
61|4
28|75
15|8
75|40
40|37
48|54
15|8
64|26
23|16
20|76
4|19
80|15
36|27
59|7
31|48
55|50
2|12
36|27
73|66
36|27
66|23
22|55
79|33
80|15
38|11
51|39
62|72
44|64
18|1
20|76
22|55
14|61
13|78
81|9
59|7
2|12
47|17
40|37
6|24
73|66
12|71
18|1
18|1
49|49
67|57
23|16
64|26
24|18
22|55
58|3
63|10
3|5
31|48
6|24
9|2
15|8
13|78
42|31
36|27
8|6
75|40
5|42
43|65
34|58
50|22
18|1
60|77
42|31
16|51
29|13
80|15
22|55
47|17
14|61
23|16
69|79
64|26
38|11
69|79
32|14
56|47
59|7
63|10
59|7
61|4
61|4
11|69
38|11
42|31
71|20
46|62
18|1
37|30
25|53
65|74
15|8
58|3
34|58
42|31
15|8
41|28
55|50
74|34
44|64
36|27
6|24
68|35
30|80
2|12
61|4
7|60
61|4
39|52
54|29
73|66
81|9
5|42
61|4
67|57
77|25
44|64
45|73
64|26
11|69
32|14
15|8
55|50
42|31
19|43
46|62
46|62
16|51
75|40
28|75
29|13
80|15
4|19
61|4
61|4
36|27
21|68
35|32
54|29
53|45
79|33
50|22
6|24
47|17
52|44
69|79
68|35
34|58
5|42
56|47
51|39
19|43
51|39
29|13
35|32
26|36
31|48
60|77
34|58
52|44
17|21
21|68
20|76
46|62
46|62
10|38
40|37
77|25
71|20
21|68
15|8
30|80
69|79
39|52
74|34
22|55
58|3
55|50
7|60
33|56
44|64
34|58
70|41
12|71
18|1
29|13
78|63
50|22
46|62
64|26
55|50
54|29
70|41
31|48
64|26
30|80
20|76
69|79
19|43
35|32
26|36
24|18
16|51
81|9
80|15
26|36
32|14
59|7
69|79
76|70
20|76
55|50
80|15
32|14
38|11
48|54
4|19
40|37
22|55
23|16
53|45
67|57
65|74
70|41
5|42
55|50
18|1
13|78
67|57
70|41
75|40
70|41
51|39
21|68
68|35
27|59
35|32
13|78
2|12
40|37
74|34
55|50
38|11
17|21
77|25
78|63
53|45
43|65
12|71
10|38
71|20
7|60
4|19
65|74
3|5
16|51
27|59
81|9
29|13
18|1
8|6
19|43
69|79
50|22
51|39
79|33
66|23
18|1
36|27
44|64
42|31
23|16
25|53
10|38
57|67
52|44
20|76
77|25
54|29
70|41
32|14
37|30
80|15
77|25
34|58
21|68
66|23
60|77
12|71
20|76
62|72
58|3
24|18
6|24
3|5
67|57
37|30
51|39
40|37
74|34
76|70
12|71
18|1
52|44
8|6
11|69
37|30
22|55
8|6
21|68
41|28
53|45
37|30
3|5
39|52
54|29
10|38
67|57
32|14
26|36
49|49
5|42
47|17
48|54
57|67
65|74
9|2
11|69
3|5
66|23
19|43
8|6
31|48
69|79
4|19
49|49
24|18
71|20
7|60
55|50
39|52
4|19
69|79
45|73
56|47
75|40
32|14
70|41
38|11
58|3
61|4
66|23
70|41
7|60
50|22
68|35
5|42
24|18
20|76
32|14
52|44
29|13
56|47
70|41
33|56
10|38
74|34
62|72
3|5
10|38
18|1
73|66
5|42
66|23
42|31
11|69
52|44
27|59
80|15
71|20
79|33
31|48
46|62
37|30
55|50
48|54
3|5
53|45
20|76
18|1
65|74
40|37
29|13
8|6
25|53
6|24
60|77
40|37
20|76
46|62
12|71
32|14
30|80
29|13
37|30
36|27
9|2
32|14
79|33
80|15
56|47
77|25
16|51
42|31
51|39
40|37
68|35
35|32
66|23
45|73
48|54
59|7
71|20
67|57
67|57
39|52
66|23
14|61
15|8
73|66
29|13
32|14
68|35
12|71
19|43
48|54
19|43
62|72
39|52
8|6
22|55
68|35
35|32
43|65
32|14
54|29
73|66
34|58
11|69
10|38
77|25
8|6
80|15
34|58
45|73
44|64
46|62
15|8
58|3
42|31
6|24
20|76
71|20
34|58
16|51
46|62
27|59
39|52
48|54
59|7
12|71
52|44
9|2
71|20
25|53
38|11
36|27
13|78
58|3
59|7
48|54
68|35
25|53
24|18
64|26
63|10
45|73
50|22
72|46
66|23
15|8
69|79
57|67
72|46
76|70
54|29
57|67
22|55
13|78
25|53
77|25
21|68
73|66
69|79
31|48
61|4
37|30
57|67
54|29
64|26
48|54
70|41
76|70
53|45
31|48
71|20
4|19
40|37
61|4
75|40
25|53
59|7
68|35
15|8
14|61
23|16
62|72
42|31
51|39
5|42
19|43
59|7
44|64
70|41
54|29
21|68
47|17
25|53
75|40
28|75
81|9
41|28
19|43
10|38
44|64
61|4
42|31
15|8
4|19
34|58
7|60
21|68
66|23
46|62
11|69
47|17
50|22
58|3
3|5
51|39
49|49
59|7
15|8
39|52
64|26
50|22
63|10
17|21
81|9
42|31
21|68
52|44
54|29
8|6
3|5
71|20
80|15
33|56
4|19
15|8
59|7
37|30
7|60
76|70
78|63
43|65
56|47
36|27
29|13
60|77
76|70
52|44
55|50
11|69
6|24
49|49
27|59
70|41
57|67
8|6
18|1
69|79
5|42
58|3
72|46
11|69
49|49
12|71
31|48
40|37
29|13
72|46
81|9
52|44
14|61
40|37
49|49
9|2
80|15
7|60
45|73
51|39
30|80
4|19
31|48
34|58
53|45
72|46
57|67
47|17
4|19
2|12
72|46
58|3
21|68
43|65
23|16
26|36
26|36
41|28
10|38
8|6
75|40
61|4
59|7
31|48
65|74
48|54
74|34
72|46
75|40
22|55
19|43
34|58
19|43
62|72
25|53
15|8
19|43
49|49
54|29
79|33
51|39
54|29
24|18
36|27
20|76
19|43
33|56
42|31
21|68
58|3
50|22
7|60
20|76
17|21
21|68
57|67
51|39
42|31
51|39
54|29
13|78
6|24
54|29
70|41
53|45
10|38
11|69
49|49
3|5
11|69
32|14
65|74
49|49
14|61
47|17
72|46
17|21
28|75
50|22
44|64
75|40
48|54
72|46
71|20
51|39
57|67
57|67
34|58
80|15
81|9
74|34
26|36
30|80
70|41
14|61
74|34
65|74
80|15
65|74
28|75
32|14
48|54
44|64
34|58
44|64
51|39
65|74
36|27
52|44
36|27
65|74
26|36
12|71
20|76
10|38
28|75
12|71
44|64
49|49
81|9
77|25
25|53
59|7
42|31
27|59
5|42
67|57
79|33
76|70
6|24
34|58
65|74
50|22
61|4
58|3
28|75
29|13
49|49
11|69
23|16
2|12
36|27
39|52
59|7
75|40
22|55
46|62
13|78
27|59
44|64
48|54
44|64
27|59
64|26
39|52
10|38
54|29
80|15
20|76
14|61
30|80
30|80
39|52
64|26
33|56
24|18
28|75
70|41
78|63
21|68
31|48
31|48
70|41
44|64
62|72
71|20
73|66
61|4
68|35
73|66
66|23
47|17
40|37
53|45
8|6
8|6
36|27
78|63
21|68
54|29
41|28
56|47
46|62
38|11
81|9
10|38
5|42
61|4
54|29
65|74
55|50
16|51
63|10
61|4
14|61
69|79
62|72
55|50
64|26
6|24
34|58
36|27
66|23
45|73
6|24
66|23
70|41
15|8
30|80
73|66
29|13
26|36
15|8
17|21
29|13
51|39
17|21
4|19
67|57
63|10
78|63
69|79
57|67
7|60
76|70
25|53
49|49
8|6
10|38
47|17
55|50
63|10
12|71
42|31
71|20
34|58
55|50
30|80
79|33
9|2
3|5
33|56
69|79
7|60
8|6
41|28
46|62
63|10
12|71
33|56
17|21
27|59
36|27
22|55
53|45
46|62
16|51
36|27
36|27
54|29
73|66
9|2
38|11
75|40
79|33
79|33
29|13
5|42
72|46
15|8
17|21
51|39
67|57
42|31
11|69
30|80
39|52
24|18
58|3
12|71
32|14
75|40
77|25
31|48
61|4
74|34
53|45
49|49
46|62
40|37
57|67
72|46
56|47
46|62
67|57
78|63
15|8
36|27
59|7
10|38
41|28
81|9
30|80
32|14
76|70
59|7
11|69
57|67
64|26
28|75
7|60
62|72
11|69
19|43
12|71
36|27
17|21
50|22
79|33
7|60
33|56
28|75
36|27
61|4
19|43
69|79
80|15
2|12
40|37
11|69
54|29
72|46
62|72
54|29
74|34
29|13
6|24
57|67
70|41
25|53
79|33
16|51
57|67
55|50
27|59
77|25
7|60
37|30
27|59
71|20
39|52
81|9
32|14
71|20
34|58
48|54
5|42
70|41
57|67
2|12
25|53
13|78
81|9
21|68
32|14
26|36
24|18
79|33
43|65
33|56
52|44
59|7
66|23
31|48
35|32
25|53
8|6
3|5
60|77
81|9
79|33
17|21
29|13
12|71
34|58
11|69
4|19
20|76
38|11
4|19
4|19
51|39
75|40
30|80
46|62
22|55
20|76
54|29
24|18
75|40
19|43
64|26
35|32
59|7
47|17
20|76
80|15
58|3
32|14
30|80
9|2
39|52
77|25
39|52
62|72
51|39
56|47
65|74
17|21
13|78
73|66
5|42
60|77
70|41
8|6
28|75
12|71
4|19
8|6
81|9
29|13
7|60
70|41
40|37
76|70
69|79
12|71
11|69
40|37
69|79
81|9
8|6
31|48
38|11
3|5
35|32
22|55
68|35
77|25
10|38
64|26
23|16
16|51
13|78
75|40
56|47
26|36
20|76
35|32
28|75
59|7
24|18
4|19
19|43
36|27
41|28
67|57
29|13
51|39
25|53
21|68
45|73
62|72
20|76
34|58
59|7
71|20
16|51
20|76
16|51
79|33
31|48
46|62
4|19
45|73
42|31
40|37
22|55
41|28
76|70
12|71
76|70
4|19
32|14
13|78
3|5
13|78
13|78
45|73
68|35
60|77
2|12
10|38
46|62
79|33
3|5
2|12
56|47
64|26
41|28
45|73
49|49
8|6
3|5
5|42
78|63
64|26
76|70
2|12
14|61
65|74
66|23
62|72
55|50
22|55
62|72
40|37
38|11
56|47
51|39
34|58
56|47
