uniqueID|UserID|SocietyID
6362|6362|31
6363|6363|39
6364|6364|42
6365|6365|43
6366|6366|7
6367|6367|64
6368|6368|41
6369|6369|29
6370|6370|68
6371|6371|17
6372|6372|53
6373|6373|40
6374|6374|75
6375|6375|9
6376|6376|28
6377|6377|43
6378|6378|38
6379|6379|64
6380|6380|4
6381|6381|31
6382|6382|8
6383|6383|19
6384|6384|58
6385|6385|60
6386|6386|68
6387|6387|23
6388|6388|62
6389|6389|69
6390|6390|17
6391|6391|22
6392|6392|3
6393|6393|5
6394|6394|39
6395|6395|49
6396|6396|7
6397|6397|8
6398|6398|52
6399|6399|26
6400|6400|22
6401|6401|10
6402|6402|21
6403|6403|9
6404|6404|31
6405|6405|68
6406|6406|44
6407|6407|29
6408|6408|6
6409|6409|5
6410|6410|20
6411|6411|15
6412|6412|56
6413|6413|19
6414|6414|8
6415|6415|7
6416|6416|30
6417|6417|60
6418|6418|70
6419|6419|63
6420|6420|65
6421|6421|47
6422|6422|27
6423|6423|13
6424|6424|77
6425|6425|70
6426|6426|44
6427|6427|50
6428|6428|69
6429|6429|24
6430|6430|49
6431|6431|59
6432|6432|41
6433|6433|67
6434|6434|6
6435|6435|1
6436|6436|79
6437|6437|42
6438|6438|3
6439|6439|46
6440|6440|69
6441|6441|49
6442|6442|71
6443|6443|48
6444|6444|37
6445|6445|13
6446|6446|46
6447|6447|9
6448|6448|44
6449|6449|61
6450|6450|37
6451|6451|49
6452|6452|2
6453|6453|15
6454|6454|60
6455|6455|73
6456|6456|39
6457|6457|80
6458|6458|19
6459|6459|48
6460|6460|58
6461|6461|45
6462|6462|46
6463|6463|67
6464|6464|17
6465|6465|19
6466|6466|12
6467|6467|46
6468|6468|3
6469|6469|68
6470|6470|65
6471|6471|16
6472|6472|36
6473|6473|36
6474|6474|28
6475|6475|38
6476|6476|6
6477|6477|40
6478|6478|4
6479|6479|7
6480|6480|48
6481|6481|74
6482|6482|54
6483|6483|34
6484|6484|46
6485|6485|40
6486|6486|55
6487|6487|43
6488|6488|58
6489|6489|43
6490|6490|72
6491|6491|53
6492|6492|8
6493|6493|43
6494|6494|49
6495|6495|29
6496|6496|33
6497|6497|39
6498|6498|29
6499|6499|18
6500|6500|27
6501|6501|76
6502|6502|43
6503|6503|56
6504|6504|31
6505|6505|68
6506|6506|3
6507|6507|22
6508|6508|60
6509|6509|76
6510|6510|21
6511|6511|68
6512|6512|67
6513|6513|39
6514|6514|31
6515|6515|39
6516|6516|29
6517|6517|78
6518|6518|24
6519|6519|29
6520|6520|41
6521|6521|45
6522|6522|38
6523|6523|69
6524|6524|49
6525|6525|5
6526|6526|69
6527|6527|14
6528|6528|74
6529|6529|49
6530|6530|61
6531|6531|17
6532|6532|46
6533|6533|21
6534|6534|75
6535|6535|22
6536|6536|64
6537|6537|40
6538|6538|54
6539|6539|46
6540|6540|20
6541|6541|39
6542|6542|67
6543|6543|67
6544|6544|58
6545|6545|15
6546|6546|9
6547|6547|34
6548|6548|36
6549|6549|80
6550|6550|41
6551|6551|61
6552|6552|34
6553|6553|74
6554|6554|15
6555|6555|74
6556|6556|75
6557|6557|14
6558|6558|54
6559|6559|64
6560|6560|58
6561|6561|64
6562|6562|39
6563|6563|74
6564|6564|27
6565|6565|44
6566|6566|27
6567|6567|74
6568|6568|36
6569|6569|71
6570|6570|76
6571|6571|38
6572|6572|75
6573|6573|71
6574|6574|64
6575|6575|49
6576|6576|9
6577|6577|25
6578|6578|53
6579|6579|7
6580|6580|31
6581|6581|59
6582|6582|42
6583|6583|57
6584|6584|33
6585|6585|70
6586|6586|24
6587|6587|58
6588|6588|74
6589|6589|22
6590|6590|4
6591|6591|3
6592|6592|75
6593|6593|13
6594|6594|49
6595|6595|69
6596|6596|16
6597|6597|12
6598|6598|27
6599|6599|52
6600|6600|7
6601|6601|40
6602|6602|55
6603|6603|62
6604|6604|78
6605|6605|59
6606|6606|64
6607|6607|54
6608|6608|64
6609|6609|59
6610|6610|26
6611|6611|52
6612|6612|38
6613|6613|29
6614|6614|15
6615|6615|76
6616|6616|61
6617|6617|80
6618|6618|80
6619|6619|52
6620|6620|26
6621|6621|56
6622|6622|18
6623|6623|75
6624|6624|41
6625|6625|63
6626|6626|68
6627|6627|48
6628|6628|48
6629|6629|41
6630|6630|64
6631|6631|72
6632|6632|20
6633|6633|66
6634|6634|4
6635|6635|35
6636|6636|66
6637|6637|23
6638|6638|17
6639|6639|37
6640|6640|45
6641|6641|6
6642|6642|6
6643|6643|27
6644|6644|63
6645|6645|68
6646|6646|29
6647|6647|28
6648|6648|47
6649|6649|62
6650|6650|11
6651|6651|9
6652|6652|38
6653|6653|42
6654|6654|4
6655|6655|29
6656|6656|74
6657|6657|50
6658|6658|51
6659|6659|10
6660|6660|4
6661|6661|61
6662|6662|79
6663|6663|72
6664|6664|50
6665|6665|26
6666|6666|24
6667|6667|58
6668|6668|27
6669|6669|23
6670|6670|73
6671|6671|24
6672|6672|23
6673|6673|41
6674|6674|8
6675|6675|80
6676|6676|66
6677|6677|13
6678|6678|36
6679|6679|8
6680|6680|21
6681|6681|13
6682|6682|39
6683|6683|21
6684|6684|19
6685|6685|57
6686|6686|10
6687|6687|63
6688|6688|79
6689|6689|67
6690|6690|60
6691|6691|70
6692|6692|53
6693|6693|49
6694|6694|6
6695|6695|38
6696|6696|17
6697|6697|50
6698|6698|10
6699|6699|71
6700|6700|31
6701|6701|20
6702|6702|58
6703|6703|50
6704|6704|80
6705|6705|33
6706|6706|2
6707|6707|5
6708|6708|56
6709|6709|79
6710|6710|60
6711|6711|6
6712|6712|28
6713|6713|62
6714|6714|10
6715|6715|71
6716|6716|56
6717|6717|21
6718|6718|59
6719|6719|27
6720|6720|55
6721|6721|45
6722|6722|62
6723|6723|51
6724|6724|27
6725|6725|27
6726|6726|29
6727|6727|66
6728|6728|2
6729|6729|11
6730|6730|40
6731|6731|33
6732|6732|33
6733|6733|13
6734|6734|42
6735|6735|46
6736|6736|8
6737|6737|21
6738|6738|39
6739|6739|57
6740|6740|31
6741|6741|69
6742|6742|80
6743|6743|52
6744|6744|18
6745|6745|3
6746|6746|71
6747|6747|14
6748|6748|40
6749|6749|25
6750|6750|48
6751|6751|4
6752|6752|34
6753|6753|45
6754|6754|49
6755|6755|62
6756|6756|37
6757|6757|67
6758|6758|46
6759|6759|47
6760|6760|62
6761|6761|57
6762|6762|63
6763|6763|8
6764|6764|27
6765|6765|7
6766|6766|38
6767|6767|28
6768|6768|9
6769|6769|80
6770|6770|14
6771|6771|70
6772|6772|7
6773|6773|69
6774|6774|67
6775|6775|26
6776|6776|75
6777|6777|60
6778|6778|72
6779|6779|69
6780|6780|43
6781|6781|71
6782|6782|27
6783|6783|21
6784|6784|22
6785|6785|33
6786|6786|60
6787|6787|56
6788|6788|75
6789|6789|27
6790|6790|4
6791|6791|43
6792|6792|79
6793|6793|15
6794|6794|12
6795|6795|37
6796|6796|69
6797|6797|29
6798|6798|46
6799|6799|72
6800|6800|29
6801|6801|34
6802|6802|13
6803|6803|24
6804|6804|67
6805|6805|41
6806|6806|53
6807|6807|33
6808|6808|51
6809|6809|67
6810|6810|50
6811|6811|59
6812|6812|25
6813|6813|60
6814|6814|30
6815|6815|59
6816|6816|20
6817|6817|52
6818|6818|9
6819|6819|14
6820|6820|20
6821|6821|58
6822|6822|54
6823|6823|42
6824|6824|41
6825|6825|67
6826|6826|12
6827|6827|53
6828|6828|78
6829|6829|9
6830|6830|68
6831|6831|14
6832|6832|36
6833|6833|18
6834|6834|33
6835|6835|65
6836|6836|56
6837|6837|44
6838|6838|7
6839|6839|23
6840|6840|48
6841|6841|32
6842|6842|53
6843|6843|6
6844|6844|5
6845|6845|77
6846|6846|9
6847|6847|33
6848|6848|21
6849|6849|13
6850|6850|71
6851|6851|58
6852|6852|69
6853|6853|19
6854|6854|76
6855|6855|11
6856|6856|19
6857|6857|19
6858|6858|39
6859|6859|40
6860|6860|80
6861|6861|62
6862|6862|55
6863|6863|76
6864|6864|29
6865|6865|18
6866|6866|40
6867|6867|43
6868|6868|26
6869|6869|32
6870|6870|7
6871|6871|17
6872|6872|76
6873|6873|15
6874|6874|3
6875|6875|14
6876|6876|80
6877|6877|2
6878|6878|52
6879|6879|25
6880|6880|52
6881|6881|72
6882|6882|39
6883|6883|47
6884|6884|74
6885|6885|21
6886|6886|78
6887|6887|66
6888|6888|42
6889|6889|77
6890|6890|41
6891|6891|6
6892|6892|75
6893|6893|71
6894|6894|19
6895|6895|6
6896|6896|9
6897|6897|13
6898|6898|60
6899|6899|41
6900|6900|37
6901|6901|70
6902|6902|79
6903|6903|71
6904|6904|69
6905|6905|37
6906|6906|79
6907|6907|9
6908|6908|6
6909|6909|48
6910|6910|11
6911|6911|5
6912|6912|32
6913|6913|55
6914|6914|35
6915|6915|25
6916|6916|38
6917|6917|26
6918|6918|16
6919|6919|51
6920|6920|78
6921|6921|40
6922|6922|47
6923|6923|36
6924|6924|76
6925|6925|32
6926|6926|75
6927|6927|7
6928|6928|18
6929|6929|19
6930|6930|43
6931|6931|27
6932|6932|28
6933|6933|57
6934|6934|13
6935|6935|39
6936|6936|53
6937|6937|68
6938|6938|73
6939|6939|72
6940|6940|76
6941|6941|58
6942|6942|7
6943|6943|20
6944|6944|51
6945|6945|76
6946|6946|51
6947|6947|33
6948|6948|48
6949|6949|62
6950|6950|19
6951|6951|73
6952|6952|31
6953|6953|37
6954|6954|55
6955|6955|28
6956|6956|70
6957|6957|71
6958|6958|70
6959|6959|19
6960|6960|14
6961|6961|78
6962|6962|5
6963|6963|78
6964|6964|78
6965|6965|73
6966|6966|35
6967|6967|77
6968|6968|12
6969|6969|38
6970|6970|62
6971|6971|33
6972|6972|5
6973|6973|12
6974|6974|47
6975|6975|26
6976|6976|28
6977|6977|73
6978|6978|49
6979|6979|6
6980|6980|5
6981|6981|42
6982|6982|63
6983|6983|26
6984|6984|70
6985|6985|12
6986|6986|61
6987|6987|74
6988|6988|23
6989|6989|72
6990|6990|50
6991|6991|55
6992|6992|72
6993|6993|37
6994|6994|11
6995|6995|47
6996|6996|39
6997|6997|58
6998|6998|47
6999|6999|79
7000|7000|79
7001|7001|58
7002|7002|66
7003|7003|23
7004|7004|68
7005|7005|71
7006|7006|38
7007|7007|54
7008|7008|41
7009|7009|20
7010|7010|17
7011|7011|73
7012|7012|55
7013|7013|12
7014|7014|41
7015|7015|57
7016|7016|65
7017|7017|40
7018|7018|33
7019|7019|24
7020|7020|7
7021|7021|61
7022|7022|41
7023|7023|78
7024|7024|44
7025|7025|66
7026|7026|64
7027|7027|61
7028|7028|42
7029|7029|34
7030|7030|69
7031|7031|19
7032|7032|13
7033|7033|15
7034|7034|32
7035|7035|25
7036|7036|51
7037|7037|44
7038|7038|23
7039|7039|28
7040|7040|72
7041|7041|64
7042|7042|39
7043|7043|43
7044|7044|72
7045|7045|77
7046|7046|64
7047|7047|72
7048|7048|14
7049|7049|52
7050|7050|71
7051|7051|12
7052|7052|10
7053|7053|9
7054|7054|69
7055|7055|59
7056|7056|70
7057|7057|19
7058|7058|77
7059|7059|36
7060|7060|20
7061|7061|62
7062|7062|58
7063|7063|40
7064|7064|72
7065|7065|16
7066|7066|44
7067|7067|46
7068|7068|11
7069|7069|75
7070|7070|74
7071|7071|67
7072|7072|38
7073|7073|13
7074|7074|11
7075|7075|40
7076|7076|68
7077|7077|52
7078|7078|73
7079|7079|60
7080|7080|54
7081|7081|12
7082|7082|6
7083|7083|78
7084|7084|56
7085|7085|61
7086|7086|65
7087|7087|44
7088|7088|22
7089|7089|8
7090|7090|11
7091|7091|33
7092|7092|59
7093|7093|17
7094|7094|62
7095|7095|64
7096|7096|51
7097|7097|50
7098|7098|25
7099|7099|34
7100|7100|42
7101|7101|41
7102|7102|72
7103|7103|65
7104|7104|50
7105|7105|31
7106|7106|36
7107|7107|49
7108|7108|9
7109|7109|43
7110|7110|62
7111|7111|31
7112|7112|8
7113|7113|33
7114|7114|37
7115|7115|64
7116|7116|19
7117|7117|35
7118|7118|78
7119|7119|73
7120|7120|35
7121|7121|71
7122|7122|23
7123|7123|26
7124|7124|73
7125|7125|25
7126|7126|48
7127|7127|59
7128|7128|72
7129|7129|47
7130|7130|10
7131|7131|40
7132|7132|62
7133|7133|67
7134|7134|28
7135|7135|55
7136|7136|75
7137|7137|49
7138|7138|23
7139|7139|2
7140|7140|50
7141|7141|37
7142|7142|32
7143|7143|27
7144|7144|68
7145|7145|43
7146|7146|31
7147|7147|5
7148|7148|64
7149|7149|43
7150|7150|63
7151|7151|80
7152|7152|75
7153|7153|60
7154|7154|42
7155|7155|29
7156|7156|59
7157|7157|68
7158|7158|64
7159|7159|4
7160|7160|5
7161|7161|12
7162|7162|45
7163|7163|66
7164|7164|32
7165|7165|80
7166|7166|19
7167|7167|26
7168|7168|40
7169|7169|43
7170|7170|60
7171|7171|63
7172|7172|58
7173|7173|25
7174|7174|63
7175|7175|10
7176|7176|29
7177|7177|67
7178|7178|38
7179|7179|63
7180|7180|59
7181|7181|2
7182|7182|41
7183|7183|19
7184|7184|40
7185|7185|71
7186|7186|79
7187|7187|47
7188|7188|23
7189|7189|17
7190|7190|1
7191|7191|10
7192|7192|63
7193|7193|20
7194|7194|72
7195|7195|58
7196|7196|45
7197|7197|30
7198|7198|58
7199|7199|27
7200|7200|15
7201|7201|28
7202|7202|64
7203|7203|12
7204|7204|35
7205|7205|4
7206|7206|39
7207|7207|68
7208|7208|76
7209|7209|47
7210|7210|62
7211|7211|53
7212|7212|80
7213|7213|14
7214|7214|46
7215|7215|76
7216|7216|74
7217|7217|59
7218|7218|54
7219|7219|33
7220|7220|59
7221|7221|40
7222|7222|20
7223|7223|80
7224|7224|46
7225|7225|35
7226|7226|43
7227|7227|18
7228|7228|12
7229|7229|60
7230|7230|78
7231|7231|70
7232|7232|49
7233|7233|47
7234|7234|55
7235|7235|14
7236|7236|74
7237|7237|22
7238|7238|59
7239|7239|55
7240|7240|33
7241|7241|40
7242|7242|55
7243|7243|65
7244|7244|35
7245|7245|74
7246|7246|28
7247|7247|78
7248|7248|58
7249|7249|42
7250|7250|17
7251|7251|21
7252|7252|17
7253|7253|48
7254|7254|64
7255|7255|44
7256|7256|22
7257|7257|55
7258|7258|32
7259|7259|25
7260|7260|54
7261|7261|41
7262|7262|79
7263|7263|8
7264|7264|32
7265|7265|21
7266|7266|33
7267|7267|45
7268|7268|30
7269|7269|1
7270|7270|67
7271|7271|58
7272|7272|17
7273|7273|1
7274|7274|25
7275|7275|21
7276|7276|30
7277|7277|26
7278|7278|13
7279|7279|33
7280|7280|69
7281|7281|57
7282|7282|8
7283|7283|80
7284|7284|20
7285|7285|24
7286|7286|12
7287|7287|25
7288|7288|7
7289|7289|79
7290|7290|18
7291|7291|30
7292|7292|76
7293|7293|20
7294|7294|65
7295|7295|19
7296|7296|20
7297|7297|39
7298|7298|36
7299|7299|63
7300|7300|32
7301|7301|6
7302|7302|32
7303|7303|19
7304|7304|75
7305|7305|41
7306|7306|66
7307|7307|74
7308|7308|50
7309|7309|31
7310|7310|45
7311|7311|19
7312|7312|51
7313|7313|29
7314|7314|52
7315|7315|50
7316|7316|3
7317|7317|66
7318|7318|4
7319|7319|20
7320|7320|61
7321|7321|24
7322|7322|15
7323|7323|26
7324|7324|59
7325|7325|13
7326|7326|67
7327|7327|71
7328|7328|30
7329|7329|21
7330|7330|48
7331|7331|67
7332|7332|20
7333|7333|4
7334|7334|22
7335|7335|49
7336|7336|5
7337|7337|8
7338|7338|43
7339|7339|12
7340|7340|47
7341|7341|48
7342|7342|67
7343|7343|32
7344|7344|62
7345|7345|38
7346|7346|34
7347|7347|65
7348|7348|26
7349|7349|17
7350|7350|43
7351|7351|9
7352|7352|22
7353|7353|51
7354|7354|37
7355|7355|49
7356|7356|28
7357|7357|25
7358|7358|10
7359|7359|7
7360|7360|33
7361|7361|73
7362|7362|22
7363|7363|3
7364|7364|79
7365|7365|39
7366|7366|37
7367|7367|38
7368|7368|26
7369|7369|16
7370|7370|36
7371|7371|76
7372|7372|25
7373|7373|80
7374|7374|35
7375|7375|44
7376|7376|19
7377|7377|9
7378|7378|65
7379|7379|57
7380|7380|6
7381|7381|64
7382|7382|63
7383|7383|2
7384|7384|31
7385|7385|25
7386|7386|17
7387|7387|38
7388|7388|65
7389|7389|28
7390|7390|28
7391|7391|66
7392|7392|35
7393|7393|32
7394|7394|13
7395|7395|26
7396|7396|24
7397|7397|27
7398|7398|76
7399|7399|21
7400|7400|20
7401|7401|55
7402|7402|79
7403|7403|45
7404|7404|74
7405|7405|48
7406|7406|40
7407|7407|34
7408|7408|39
7409|7409|65
7410|7410|62
7411|7411|8
7412|7412|10
7413|7413|36
7414|7414|31
7415|7415|35
7416|7416|3
7417|7417|36
7418|7418|48
7419|7419|32
7420|7420|51
7421|7421|23
7422|7422|34
7423|7423|49
7424|7424|53
7425|7425|4
7426|7426|35
7427|7427|63
7428|7428|3
7429|7429|11
7430|7430|54
7431|7431|79
7432|7432|23
7433|7433|44
7434|7434|20
7435|7435|69
7436|7436|62
7437|7437|52
7438|7438|22
7439|7439|20
7440|7440|46
7441|7441|55
7442|7442|79
7443|7443|59
7444|7444|72
7445|7445|74
7446|7446|25
7447|7447|4
7448|7448|79
7449|7449|39
7450|7450|6
7451|7451|20
7452|7452|4
7453|7453|11
7454|7454|73
7455|7455|70
7456|7456|41
7457|7457|47
7458|7458|70
7459|7459|52
7460|7460|69
7461|7461|58
7462|7462|48
7463|7463|45
7464|7464|2
7465|7465|32
7466|7466|54
7467|7467|34
7468|7468|20
7469|7469|5
7470|7470|31
7471|7471|16
7472|7472|42
7473|7473|37
7474|7474|72
7475|7475|32
7476|7476|40
7477|7477|48
7478|7478|73
7479|7479|66
7480|7480|42
7481|7481|12
7482|7482|59
7483|7483|26
7484|7484|13
7485|7485|48
7486|7486|22
7487|7487|39
7488|7488|24
7489|7489|67
7490|7490|60
7491|7491|14
7492|7492|14
7493|7493|45
7494|7494|78
7495|7495|29
7496|7496|2
7497|7497|41
7498|7498|72
7499|7499|29
7500|7500|5
7501|7501|12
7502|7502|73
7503|7503|2
7504|7504|6
7505|7505|38
7506|7506|80
7507|7507|44
7508|7508|37
7509|7509|22
7510|7510|72
7511|7511|17
7512|7512|41
7513|7513|18
7514|7514|72
7515|7515|9
7516|7516|15
7517|7517|21
7518|7518|29
7519|7519|27
7520|7520|67
7521|7521|11
7522|7522|76
7523|7523|22
7524|7524|22
7525|7525|5
7526|7526|77
7527|7527|64
7528|7528|34
7529|7529|58
7530|7530|73
7531|7531|61
7532|7532|11
7533|7533|40
7534|7534|1
7535|7535|55
7536|7536|20
7537|7537|73
7538|7538|60
7539|7539|39
7540|7540|58
7541|7541|79
7542|7542|39
7543|7543|55
7544|7544|47
7545|7545|37
7546|7546|18
7547|7547|57
7548|7548|44
7549|7549|10
7550|7550|16
7551|7551|41
7552|7552|65
7553|7553|74
7554|7554|10
7555|7555|56
7556|7556|55
7557|7557|37
7558|7558|30
7559|7559|4
7560|7560|68
7561|7561|72
7562|7562|3
7563|7563|80
7564|7564|53
7565|7565|34
7566|7566|79
7567|7567|79
7568|7568|22
7569|7569|5
7570|7570|65
7571|7571|4
7572|7572|35
7573|7573|12
7574|7574|46
7575|7575|68
7576|7576|37
7577|7577|7
7578|7578|19
7579|7579|51
7580|7580|6
7581|7581|56
7582|7582|26
7583|7583|68
7584|7584|79
7585|7585|57
7586|7586|56
7587|7587|38
7588|7588|27
7589|7589|80
7590|7590|70
7591|7591|48
7592|7592|3
7593|7593|45
7594|7594|9
7595|7595|53
7596|7596|35
7597|7597|48
7598|7598|54
7599|7599|75
7600|7600|63
7601|7601|22
7602|7602|77
7603|7603|45
7604|7604|18
7605|7605|63
7606|7606|43
7607|7607|36
7608|7608|60
7609|7609|32
7610|7610|72
7611|7611|19
7612|7612|79
7613|7613|36
7614|7614|61
7615|7615|5
7616|7616|50
7617|7617|34
7618|7618|20
7619|7619|58
7620|7620|40
7621|7621|76
7622|7622|50
7623|7623|43
7624|7624|31
7625|7625|58
7626|7626|61
7627|7627|24
7628|7628|45
7629|7629|44
7630|7630|3
7631|7631|11
7632|7632|63
7633|7633|27
7634|7634|67
7635|7635|59
7636|7636|35
7637|7637|49
7638|7638|64
7639|7639|1
7640|7640|15
7641|7641|58
7642|7642|54
7643|7643|48
7644|7644|36
7645|7645|71
7646|7646|5
7647|7647|47
7648|7648|20
7649|7649|77
7650|7650|67
7651|7651|4
7652|7652|70
7653|7653|45
7654|7654|14
7655|7655|39
7656|7656|73
7657|7657|51
7658|7658|19
7659|7659|44
7660|7660|8
7661|7661|29
7662|7662|67
7663|7663|64
7664|7664|80
7665|7665|8
7666|7666|75
7667|7667|12
7668|7668|30
7669|7669|14
7670|7670|34
7671|7671|44
7672|7672|7
7673|7673|24
7674|7674|54
7675|7675|48
7676|7676|9
7677|7677|64
7678|7678|71
7679|7679|23
7680|7680|36
7681|7681|13
7682|7682|63
7683|7683|78
7684|7684|13
7685|7685|64
7686|7686|6
7687|7687|69
7688|7688|20
7689|7689|71
7690|7690|2
7691|7691|47
7692|7692|41
7693|7693|13
7694|7694|13
7695|7695|7
7696|7696|46
7697|7697|46
7698|7698|26
7699|7699|56
7700|7700|60
7701|7701|41
7702|7702|74
7703|7703|73
7704|7704|9
7705|7705|76
7706|7706|67
7707|7707|18
7708|7708|1
7709|7709|54
7710|7710|39
7711|7711|20
7712|7712|32
7713|7713|2
7714|7714|74
7715|7715|32
7716|7716|53
7717|7717|12
7718|7718|47
7719|7719|37
7720|7720|1
7721|7721|34
7722|7722|40
7723|7723|52
7724|7724|8
7725|7725|14
7726|7726|23
7727|7727|67
7728|7728|80
7729|7729|40
7730|7730|10
7731|7731|38
7732|7732|32
7733|7733|49
7734|7734|69
7735|7735|4
7736|7736|49
7737|7737|43
7738|7738|80
7739|7739|67
7740|7740|52
7741|7741|42
7742|7742|10
7743|7743|61
7744|7744|35
7745|7745|34
7746|7746|35
7747|7747|55
7748|7748|65
7749|7749|7
7750|7750|14
7751|7751|57
7752|7752|63
7753|7753|50
7754|7754|61
7755|7755|66
7756|7756|14
7757|7757|6
7758|7758|68
7759|7759|47
7760|7760|16
7761|7761|40
7762|7762|3
7763|7763|58
7764|7764|18
7765|7765|8
7766|7766|21
7767|7767|15
7768|7768|65
7769|7769|75
7770|7770|44
7771|7771|24
7772|7772|64
7773|7773|6
7774|7774|59
7775|7775|34
7776|7776|9
7777|7777|11
7778|7778|33
7779|7779|23
7780|7780|76
7781|7781|67
7782|7782|34
7783|7783|19
7784|7784|27
7785|7785|35
7786|7786|20
7787|7787|3
7788|7788|45
7789|7789|11
7790|7790|42
7791|7791|74
7792|7792|80
7793|7793|21
7794|7794|33
7795|7795|20
7796|7796|72
7797|7797|6
7798|7798|25
7799|7799|49
7800|7800|50
7801|7801|32
7802|7802|56
7803|7803|71
7804|7804|4
7805|7805|73
7806|7806|9
7807|7807|8
7808|7808|6
7809|7809|22
7810|7810|63
7811|7811|18
7812|7812|51
7813|7813|17
7814|7814|70
7815|7815|25
7816|7816|11
7817|7817|64
7818|7818|26
7819|7819|75
7820|7820|8
7821|7821|80
7822|7822|12
7823|7823|67
7824|7824|46
7825|7825|39
7826|7826|10
7827|7827|65
7828|7828|59
7829|7829|23
7830|7830|37
7831|7831|26
7832|7832|6
7833|7833|35
7834|7834|19
7835|7835|74
7836|7836|43
7837|7837|49
7838|7838|6
7839|7839|9
7840|7840|29
7841|7841|73
7842|7842|45
7843|7843|8
7844|7844|19
7845|7845|45
7846|7846|6
7847|7847|30
7848|7848|65
7849|7849|65
7850|7850|51
7851|7851|9
7852|7852|79
7853|7853|50
7854|7854|25
7855|7855|56
7856|7856|68
7857|7857|24
7858|7858|46
7859|7859|69
7860|7860|17
7861|7861|54
7862|7862|30
7863|7863|65
7864|7864|63
7865|7865|48
7866|7866|11
7867|7867|15
7868|7868|30
7869|7869|28
7870|7870|57
7871|7871|33
7872|7872|56
7873|7873|64
7874|7874|52
7875|7875|35
7876|7876|44
7877|7877|67
7878|7878|56
7879|7879|49
7880|7880|43
7881|7881|54
7882|7882|12
7883|7883|9
7884|7884|19
7885|7885|41
7886|7886|49
7887|7887|55
7888|7888|47
7889|7889|7
7890|7890|76
7891|7891|22
7892|7892|9
7893|7893|48
7894|7894|44
7895|7895|77
7896|7896|77
7897|7897|10
7898|7898|48
7899|7899|51
7900|7900|48
7901|7901|3
7902|7902|53
7903|7903|17
7904|7904|50
7905|7905|1
7906|7906|4
7907|7907|57
7908|7908|35
7909|7909|80
7910|7910|24
7911|7911|6
7912|7912|56
7913|7913|58
7914|7914|18
7915|7915|71
7916|7916|68
7917|7917|75
7918|7918|41
7919|7919|60
7920|7920|45
7921|7921|17
7922|7922|63
7923|7923|2
7924|7924|71
7925|7925|49
7926|7926|55
7927|7927|54
7928|7928|4
7929|7929|59
7930|7930|45
7931|7931|8
7932|7932|39
7933|7933|24
7934|7934|80
7935|7935|34
7936|7936|60
7937|7937|55
7938|7938|78
7939|7939|33
7940|7940|43
7941|7941|42
7942|7942|63
7943|7943|71
7944|7944|53
7945|7945|54
7946|7946|55
7947|7947|64
7948|7948|67
7949|7949|24
7950|7950|42
7951|7951|18
7952|7952|45
7953|7953|30
7954|7954|10
7955|7955|54
7956|7956|75
7957|7957|71
7958|7958|79
7959|7959|21
7960|7960|33
7961|7961|66
7962|7962|75
7963|7963|50
7964|7964|40
7965|7965|72
7966|7966|62
7967|7967|50
7968|7968|50
7969|7969|33
7970|7970|32
7971|7971|28
7972|7972|17
7973|7973|19
7974|7974|19
7975|7975|47
7976|7976|8
7977|7977|39
7978|7978|43
7979|7979|17
7980|7980|15
7981|7981|56
7982|7982|46
7983|7983|33
7984|7984|10
7985|7985|30
7986|7986|9
7987|7987|35
7988|7988|72
7989|7989|15
7990|7990|74
7991|7991|47
7992|7992|43
7993|7993|46
7994|7994|19
7995|7995|74
7996|7996|21
7997|7997|67
7998|7998|19
7999|7999|39
8000|8000|60
8001|8001|36
8002|8002|2
8003|8003|62
8004|8004|52
8005|8005|1
8006|8006|19
8007|8007|49
8008|8008|74
8009|8009|7
8010|8010|43
8011|8011|31
8012|8012|70
8013|8013|31
8014|8014|15
8015|8015|36
8016|8016|76
8017|8017|20
8018|8018|55
8019|8019|23
8020|8020|9
8021|8021|76
8022|8022|49
8023|8023|74
8024|8024|55
8025|8025|8
8026|8026|46
8027|8027|27
8028|8028|8
8029|8029|70
8030|8030|28
8031|8031|27
8032|8032|19
8033|8033|65
8034|8034|54
8035|8035|16
8036|8036|78
8037|8037|80
8038|8038|62
8039|8039|38
8040|8040|39
8041|8041|18
8042|8042|42
8043|8043|26
8044|8044|21
8045|8045|24
8046|8046|48
8047|8047|41
8048|8048|69
8049|8049|12
8050|8050|57
8051|8051|33
8052|8052|7
8053|8053|17
8054|8054|45
8055|8055|7
8056|8056|5
8057|8057|63
8058|8058|16
8059|8059|79
8060|8060|62
8061|8061|65
8062|8062|74
8063|8063|51
8064|8064|77
8065|8065|15
8066|8066|67
8067|8067|57
8068|8068|14
8069|8069|56
8070|8070|29
8071|8071|15
8072|8072|63
8073|8073|16
8074|8074|62
8075|8075|42
8076|8076|28
8077|8077|9
8078|8078|32
8079|8079|16
8080|8080|59
8081|8081|78
8082|8082|6
8083|8083|30
8084|8084|60
8085|8085|52
8086|8086|7
8087|8087|29
8088|8088|50
8089|8089|74
8090|8090|64
8091|8091|78
8092|8092|51
8093|8093|11
8094|8094|73
8095|8095|38
8096|8096|76
8097|8097|25
8098|8098|62
8099|8099|67
8100|8100|10
8101|8101|64
8102|8102|75
8103|8103|34
8104|8104|36
8105|8105|62
8106|8106|68
8107|8107|68
8108|8108|20
8109|8109|35
